source,target,weight
aroma,almíbar,12
verdejo,aperitivo,12
depósito,limón,12
nueva,mantener,12
pera,predominar,12
añada,rico,12
presentar,cítrico,12
presentar,fresco,12
persistencia,momento,12
confitado,pajizo,12
viura,gusto,12
toque,igual,12
tropical,levemente,12
suave,reciente,12
ver,pasar,12
especiado,aromático,12
oro,rápida,12
vez,sensación,12
vid,joven,12
pajizo,mezcla,12
comprado,acidez,12
persistencia,magnífico,12
consumo,óptimo,12
mandarina,dulce,12
mineralidad,baja,12
tacto,exceso,12
nueva,lenta,12
blanca,figuera,12
subir,boca,12
dorado,especial,12
dorado,inicial,12
graso,gustar,12
juventud,botella,12
juventud,amarillo,12
blanca,entender,12
comprado,nota,12
mineralidad,viñedo,12
mundo,casa,12
confitado,fondo,12
nueva,don,12
valiente,grau,12
especiado,pomelo,12
especiado,mineralidad,12
monovarietal,vainilla,12
pajizo,vendimia,12
floral,destacar,12
recuperar,grau,12
mundo,boca,12
confitado,dorado,12
natural,elaborador,12
natural,probar,12
blanca,ejemplo,12
natural,herbáceo,12
lichi,brillante,12
tremendo,boca,12
consumo,untuoso,12
pajizo,acompañar,12
depósito,garnacha,12
depósito,fermentado,12
hablar,bodega,12
caso,inoxidable,12
fruta,rendimiento,12
tremendo,nariz,12
lichi,aroma,12
salino,potente,12
graso,recordar,12
graso,varietal,12
graso,balsámico,12
graso,mejorar,12
bodega,abundante,12
blanca,señor,12
persistencia,faltar,12
anterior,frutal,12
tempranillo,chardonnay,12
tempranillo,nueva,12
aroma,contar,12
arena,nariz,12
aroma,violáceo,12
color,sorprendente,12
pajizo,destaca,12
controlada,fresco,12
nariz,respecto,12
especiado,punto,12
especiado,vieja,12
especiado,viña,12
ribete,viñedo,12
natural,hierba,12
bodega,edad,12
bodega,realizar,12
graso,beber,12
poca,flor,12
ribete,frambuesa,12
ribete,albaricoque,12
menos,esperar,12
depósito,hormigón,12
nariz,sidra,12
conjunto,final,12
menos,sensación,12
grupo,uva,12
aromático,dulzor,12
bodega,redondo,12
salino,refrescante,12
melón,bodega,12
melón,suave,12
botella,salnés,12
persistencia,uva,12
ver,marcada,12
menos,coupage,12
verdejo,amplio,12
floral,rosa,12
gallego,nota,12
mar,nariz,12
melón,pomelo,12
botella,don,12
corcho,mejor,12
mineral,hidrocarburo,12
gracia,fondo,12
caramelo,pajizo,12
monovarietal,recorrido,12
ribete,punto,12
aroma,único,12
mentolado,nota,12
menos,ahumado,12
menos,varietal,12
menos,finca,12
especia,monte,12
caso,mejor,12
elaboración,aroma,12
clara,fruta,12
tiza,madura,12
pomares,amarillo,12
botella,número,12
aroma,caso,12
aroma,ubicada,12
aroma,buscar,12
cata,depósito,12
complejo,repetir,12
ribete,salud,12
menos,repetir,12
bodega,pena,12
perfectamente,botella,12
corcho,coupage,12
corcho,salino,12
final,sb,12
botella,postgusto,12
fruta,espontánea,12
sabor,plátano,12
sabor,potente,12
botella,directo,12
frutoso,acidez,12
bodega,atractivo,12
bodega,excepcional,12
galicia,boca,12
nariz,condado,12
tropical,mieloso,12
palomino,botella,12
tropical,viognier,12
primer,paladar,12
primer,fermentación,12
color,río,12
retrogusto,botella,12
caramelo,ligero,12
verdejo,cepa,12
verdejo,rico,12
vez,opción,12
vez,viña,12
vez,tono,12
mancha,amarillo,12
mancha,nariz,12
perfecto,final,12
elaboración,brillante,12
perfectamente,color,12
aroma,punta,12
plátano,grado,12
vid,zona,12
precio,opción,12
grupo,pajizo,12
gustar,trabajo,12
densa,ribete,12
botella,real,12
dorado,px,12
dorado,reconocer,12
botella,perder,12
perfectamente,toque,12
elaborado,diferente,12
botella,refrescante,12
ir,probar,12
gustar,equilibrado,12
nota,personal,12
densa,levadura,12
precio,sensación,12
verdejo,típica,12
precio,equilibrado,12
aromático,rf,12
botella,exceso,12
ir,pajizo,12
enorme,boca,12
fruta,divertido,12
flor,carnoso,12
manzana,producción,12
clásico,precio,12
diferente,chardonnay,12
botella,típico,12
amargo,estructurado,12
igual,beber,12
bollería,ligeramente,12
general,cítrico,12
bollería,suave,12
botella,apreciar,12
pajizo,punta,12
flor,aportar,12
manzana,turbio,12
bollería,viura,12
bodega,apreciar,12
aperitivo,amarillo,12
bollería,vieja,12
pequeña,anisado,12
pequeña,aromático,12
gustar,finca,12
color,limitado,12
rías,botella,12
densa,garnacha,12
precio,anterior,12
precio,pena,12
densa,recordar,12
gustar,refrescante,12
gustar,pera,12
fruta,ojo,12
entrada,retrogusto,12
viura,melocotón,12
viura,frutal,12
palomino,doña,12
delicado,chardonnay,12
limpio,anís,12
bollería,macabeo,12
prensado,nota,12
recomendable,evolucionado,12
elaborado,fermentado,12
elaborado,procedente,12
elaborado,correcto,12
palomino,herbáceo,12
palomino,limpio,12
poca,hueso,12
clásico,gustar,12
cosecha,correcto,12
menudo,moscatel,12
anterior,varietal,12
igual,final,12
gustar,ácido,12
nota,levemente,12
color,tratar,12
pena,nariz,12
fantástico,madera,12
fantástico,poder,12
pajizo,igual,12
vez,cosecha,12
caíño,nariz,12
color,condado,12
limón,afrutado,12
fantástico,bodega,12
bollería,aromático,12
flor,predominar,12
blanca,fan,12
palomino,viñedo,12
manzana,valle,12
pena,guardar,12
pena,mejor,12
limón,loureiro,12
complejo,zona,12
color,proyecto,12
aroma,encantar,12
pajizo,listar,12
gustar,ligeramente,12
nariz,vida,12
recomendable,punto,12
anterior,repetir,12
manzana,momento,12
flor,mantener,12
manzana,perfumado,12
aromático,treixadura,12
blanca,crujiente,12
pareja,concurso,12
prensado,botella,12
limón,sauvignon,12
limón,fermentación,12
limón,poder,12
miel,recordar,12
pequeña,recomendable,12
palomino,densa,12
panadería,melocotón,12
panadería,recordar,12
palomino,alta,12
manzana,faltar,12
recomendable,trabajo,12
recomendable,perfecto,12
claro,piña,12
limpio,dar,12
manzana,negro,12
vez,finca,12
verdejo,único,12
primer,rf,12
color,velo,12
manzana,acero,12
manzana,posterior,12
manzana,rojo,12
bodega,heno,12
año,paladar,12
zuri,salino,12
año,lenta,12
poca,untuoso,12
amargo,característica,12
flor,original,12
aguja,cítrico,12
flor,zuri,12
flor,viognier,12
aireación,cítrico,12
aireación,largo,12
parecido,fresco,12
cremoso,levadura,12
primer,baja,12
palomino,recomendable,12
leve,coupage,12
panadería,paladar,12
año,espectacular,12
año,singular,12
flor,ataque,12
flor,voluminoso,12
pan,levadura,12
miel,madera,12
caíño,nota,12
verdejo,especial,12
parecido,nariz,12
mineral,cumple,12
exquisito,acidez,12
sedoso,nueva,12
entrada,malo,12
pajizo,arroz,12
año,junto,12
año,rojo,12
barrica,maravilla,12
anterior,tiempo,12
amargo,bastante,12
recomendable,postgusto,12
caíño,botella,12
miel,baja,12
color,realizar,12
nota,aire,12
amargo,junto,12
marchita,intensidad,12
marchita,amarillo,12
terreno,nota,12
año,especia,12
poca,reflejo,12
barrica,mínima,12
música,casa,12
cosa,correcto,12
primer,volúmen,12
grau,estoicismo,12
grau,firmeza,12
aireación,amarillo,12
vez,godello,12
mineral,junto,12
miel,agradable,12
grau,sobrevivir,12
grau,sufrimiento,12
grau,superación,12
grau,tolerancia,12
grau,vigor,12
carácter,marcada,12
carácter,gustar,12
verdejo,repetir,12
grau,adaptación,12
borde,intensidad,12
cremoso,goloso,12
típico,frutal,12
puro,boca,12
recordar,refrescante,12
aromático,ligeramente,12
año,hijo,12
borde,color,12
voluminoso,fresco,12
grau,flema,12
grau,fondo,12
grau,fortaleza,12
grau,fuerza,12
grau,impertable,12
llena,color,12
flor,moscatel,12
viñedo,pera,12
manzana,pasar,12
año,necesitar,12
cosa,beber,12
treixadura,complejo,12
grau,energía,12
grau,resistencia,12
cremoso,densa,12
primer,coupage,12
nariz,necesitar,12
untuoso,ánfora,12
verdejo,comida,12
pan,barrica,12
matiz,herbáceo,12
matiz,persistencia,12
vista,cítrico,12
año,resto,12
marchita,aroma,12
sedoso,infusión,12
año,persistente,12
aroma,bonito,12
verdejo,inicio,12
cooperativa,amarillo,12
barrica,aportar,12
capa,limón,12
capa,posterior,12
manzana,abrir,12
treixadura,amargo,12
poca,precio,12
aromático,viura,12
sedoso,tanino,12
sedoso,pastelería,12
año,moscatel,12
año,rendimiento,12
básico,botella,12
untuoso,viognier,12
carácter,intenso,12
carácter,hierba,12
cremoso,viñedo,12
color,procedente,12
nariz,proyecto,12
aroma,corte,12
flor,hondarrabi,12
carácter,fondo,12
color,peso,12
sorpresa,aroma,12
carnoso,largo,12
carnoso,nota,12
carta,amarillo,12
año,local,12
capa,untuoso,12
estilo,chardonnay,12
estilo,seco,12
sedoso,mandarina,12
barrica,procedente,12
untuoso,altura,12
untuoso,resto,12
rosa,fresco,12
untuoso,presente,12
untuoso,ocasión,12
cata,complejo,12
estructura,madera,12
sorpresa,reflejo,12
base,fresco,12
viñedo,piña,12
flor,rosa,12
estilo,probar,12
año,corcho,12
básico,cítrico,12
nota,serio,12
propia,reflejo,12
verdejo,duero,12
aroma,típica,12
herbáceo,abundante,12
herbáceo,burbuja,12
manzana,salnés,12
cena,volúmen,12
manzana,mezcla,12
capa,intensidad,12
barrica,hecho,12
moscatel,garnacha,12
aire,amarillo,12
año,grande,12
limpio,grata,12
untuoso,cremosidad,12
untuoso,naranja,12
monovarietal,zona,12
nota,salir,12
nariz,rosado,12
nariz,reposar,12
picapoll,cariñena,12
flor,albariza,12
carnoso,cítrico,12
carnoso,toque,12
integrada,piña,12
integrada,albaricoque,12
capa,salino,12
año,ocasión,12
nariz,americano,12
alta,paso,12
alta,naranja,12
decir,pajizo,12
cremoso,viña,12
herbáceo,perfecto,12
herbáceo,membrillo,12
base,nariz,12
manzana,propia,12
cena,final,12
manzana,complejidad,12
manzana,carnoso,12
año,óptimo,12
año,merecer,12
integrada,correcto,12
año,amargor,12
untuoso,cosecha,12
estructura,año,12
nariz,único,12
untuoso,cambados,12
color,mentolado,12
viña,fermentado,12
aroma,subido,12
lógico,bodega,12
cena,herbáceo,12
flor,bierzo,12
integrada,lágrima,12
año,pendiente,12
sutilmente,untuoso,12
capa,persistente,12
manzana,sumar,12
color,alcohólica,12
blanca,edición,12
nota,selección,12
estructura,crianza,12
vez,diferente,12
color,pueblo,12
barrica,voluminoso,12
llegar,uva,12
leve,soler,12
sorpresa,alta,12
llegar,casa,12
ataque,intenso,12
tropical,tinto,12
tropical,último,12
llegar,pálido,12
barrica,grata,12
monovarietal,fudre,12
herbáceo,contar,12
herbáceo,loureiro,12
untuoso,dulzor,12
color,arenoso,12
color,poner,12
integrada,guardar,12
opción,chardonnay,12
vieja,punto,12
español,nariz,12
aromático,viña,12
untuoso,rico,12
herbáceo,empezar,12
untuoso,panadería,12
vez,baja,12
paciencia,grau,12
leve,familiar,12
viñedo,fermentado,12
noche,amarillo,12
pajizo,rico,12
barrica,equilibrio,12
bodega,sumar,12
llegar,herbáceo,11
llegar,mejor,11
integrada,mejor,11
repetir,opción,11
entrada,leve,11
chardonnay,cariñena,11
llegar,garnacha,11
clásico,crianza,11
leve,complejidad,11
viñedo,mantener,11
pajizo,aglomerado,11
delicado,botella,11
cena,alta,11
cosa,diferente,11
sutilmente,brillante,11
entrada,casa,11
integrada,viura,11
acompañar,correcto,11
bodega,tratar,11
bodega,fundar,11
bodega,propiedad,11
disfrutar,fresco,11
paciencia,licor,11
exótica,nota,11
sorpresa,probar,11
integrada,intenso,11
acompañar,herbáceo,11
exótica,cítrico,11
sutilmente,dulce,11
vieja,piña,11
flor,pimienta,11
flor,cálido,11
panadería,barrica,11
sabor,destacar,11
pajizo,menta,11
treixadura,largo,11
flor,ecológico,11
llena,cítrico,11
panadería,lágrima,11
albariza,boca,11
manzana,casa,11
manzana,mentolado,11
flor,destaca,11
destacar,hierba,11
manzana,ganar,11
viñedo,acero,11
flor,mosto,11
flor,sumar,11
elaborado,soler,11
viñedo,punto,11
flor,atractivo,11
delicado,final,11
viñedo,salnés,11
duda,guardar,11
viñedo,frutal,11
típico,punto,11
panadería,ligero,11
ligero,notable,11
matiz,verde,11
flor,destacar,11
flor,cumple,11
treixadura,zona,11
duda,punto,11
duda,nueva,11
palomino,amargo,11
duda,mejorar,11
duda,madura,11
mar,acidez,11
leve,tiempo,11
leve,paso,11
sabor,etiqueta,11
tiza,limpio,11
mancha,boca,11
tiza,fresco,11
tiza,almendra,11
ligero,casa,11
palomino,vieja,11
duda,garnacha,11
graso,primer,11
graso,fermentación,11
ojo,boca,11
pajizo,sumar,11
pajizo,subido,11
disfrutable,amarillo,11
beber,junto,11
graso,levadura,11
punzante,probar,11
punzante,nariz,11
graso,acero,11
salino,mantequilla,11
salino,carácter,11
flor,corcho,11
salino,sápido,11
pomares,cítrico,11
flor,notable,11
maridaje,gusto,11
toledo,sedoso,11
salino,primer,11
conocer,acidez,11
glicerina,amarillo,11
dar,hierba,11
sabor,macabeo,11
matiz,pomelo,11
confitado,madura,11
confitado,flor,11
gruesa,mandarina,11
graso,anterior,11
salino,chardonnay,11
presentar,largo,11
graso,macabeo,11
gruesa,pastelería,11
somontano,pálido,11
seco,personalidad,11
sabor,balsámico,11
leve,sabroso,11
salino,nueva,11
salino,macabeo,11
predominio,intensidad,11
cereza,suave,11
cereza,intenso,11
cereza,gusto,11
cereza,agradable,11
salino,membrillo,11
conocer,intenso,11
seco,px,11
salino,tierra,11
límpido,tomar,11
salino,evolución,11
magnum,boca,11
magnum,amarillo,11
pajizo,turbio,11
leve,carbónica,11
seco,perfecto,11
seco,pena,11
fácil,destacar,11
seco,grata,11
seco,demasiado,11
escasa,fresco,11
ligero,ataque,11
riesling,toque,11
predominio,pálido,11
predominio,hinojo,11
fácil,hermano,11
seco,ataque,11
uva,ribete,11
uva,manzanilla,11
creer,complejo,11
sabor,paso,11
proyecto,final,11
resultar,ligero,11
seco,llevar,11
margen,acidez,11
madurez,boca,11
seco,perder,11
magnum,cítrico,11
fácil,saber,11
cata,rías,11
pera,infusión,11
similar,nariz,11
riesling,floral,11
hierba,directo,11
balsámico,límpido,11
tropical,momento,11
mano,herbáceo,11
uva,mantequilla,11
uva,controlada,11
uva,loureiro,11
fácil,acompañar,11
fina,tiempo,11
fácil,esperar,11
evolución,alta,11
mano,boca,11
riesling,pálido,11
fácil,graso,11
centenaria,barrica,11
francés,salud,11
francés,resto,11
sabor,recomendable,11
balsámico,lima,11
sabor,coupage,11
francés,goloso,11
añada,gama,11
añada,hermano,11
centenaria,nota,11
encantar,fresco,11
francés,mix,11
seco,longitud,11
fácil,ajustada,11
poco,cítrico,11
seco,levemente,11
grande,botella,11
uva,pasar,11
uva,tinto,11
francés,beber,11
punzante,color,11
pasar,madera,11
pasar,hierba,11
fermentar,intenso,11
francés,equilibrio,11
fermentar,fresco,11
fermentar,vieja,11
ideal,nota,11
ideal,verano,11
ideal,poder,11
fermentar,madura,11
centenaria,acidez,11
añada,recorrido,11
fina,xarel,11
restaurante,pera,11
francés,arenoso,11
pera,viña,11
flor,cremosidad,11
monterrei,fruta,11
francés,membrillo,11
restaurante,chardonnay,11
francés,evolucionado,11
francés,pomelo,11
grande,primer,11
añada,tacto,11
fermentar,nariz,11
pasar,intenso,11
fermentar,mismo,11
fina,posterior,11
característica,chardonnay,11
paso,refrescante,11
miño,botella,11
uva,ahumado,11
uva,turbio,11
miño,condado,11
balsámico,tomar,11
elaborar,xarel,11
fina,caída,11
francés,momento,11
evolución,equilibrado,11
tratar,boca,11
hijo,soler,11
fina,potente,11
francés,amigo,11
bastante,diferente,11
envolvente,fondo,11
generación,pajizo,11
generación,boca,11
airén,elaborado,11
airén,fresco,11
mejorar,elaborado,11
mejorar,viña,11
creer,cosa,11
normal,gruesa,11
normal,límpido,11
baja,bastante,11
envolvente,lágrima,11
baja,casa,11
elaborar,viña,11
green,final,11
último,pajizo,11
último,madura,11
último,herbáceo,11
último,glicérico,11
último,francés,11
línea,nueva,11
airén,pálido,11
fermentado,punto,11
almendra,melocotón,11
pajizo,grado,11
mineral,laurel,11
uva,mejorar,11
último,anterior,11
uva,repetir,11
delicioso,nariz,11
delicioso,boca,11
expresivo,suave,11
amplio,tomar,11
expresivo,sabroso,11
matiz,chardonnay,11
balsámico,equilibrado,11
probar,pasado,11
apunte,aroma,11
probar,óptimo,11
amplio,gustar,11
uva,ubicada,11
añada,ocasión,11
probar,viognier,11
último,joven,11
baja,parcela,11
fina,zuri,11
fina,hondarrabi,11
sotobosque,final,11
sotobosque,viña,11
invitar,cítrico,11
amplio,tiempo,11
amplio,opción,11
pajizo,económico,11
pajizo,americano,11
cata,treixadura,11
gusto,piña,11
expresivo,reflejo,11
expresivo,elaborado,11
expresivo,botella,11
probar,ácido,11
probar,saber,11
baja,equilibrio,11
baja,ligeramente,11
pleno,amarillo,11
fina,panadería,11
fina,cereza,11
naranja,intenso,11
negro,balsámico,11
negro,madura,11
negro,suave,11
procedente,boca,11
potencia,barrica,11
sotobosque,pajizo,11
probar,zona,11
probar,par,11
probar,deber,11
probar,junto,11
probar,densa,11
expresivo,ligero,11
aterciopelada,maridaje,11
añada,cosa,11
amplio,amargor,11
matiz,fondo,11
blanca,eulogio,11
calcáreo,nariz,11
burdeos,aluminio,11
esperar,punto,11
torrontés,rcp,11
loureiro,alta,11
añada,saber,11
amplio,mejorar,11
amplio,densa,11
contacto,inoxidable,11
torrontés,salino,11
amplio,tono,11
xarel,frutal,11
inicio,tiempo,11
gusto,anisado,11
tropical,plano,11
singular,barrica,11
gusto,bastante,11
inicio,final,11
singular,amarillo,11
cata,acero,11
costar,acidez,11
soler,final,11
tropical,estilo,11
caída,tomar,11
torrontés,persistencia,11
torrontés,coupage,11
torrontés,volúmen,11
parecer,mejorar,11
parecer,momento,11
inicio,probar,11
inicio,ligero,11
hecho,chardonnay,11
mejorar,cosa,11
inicio,aromático,11
destello,recorrido,11
mineral,abundante,11
mineral,portal,11
mineral,óptimo,11
soler,tomar,11
macabeo,amargo,11
macabeo,dulce,11
inicio,anisado,11
inicio,hierba,11
brillante,arroz,11
interesante,hueso,11
añada,pomelo,11
rápida,infusión,11
matiz,poder,11
matiz,rico,11
matiz,elegante,11
negro,chardonnay,11
parecer,beber,11
brillante,magnífico,11
parecer,estupendo,11
soler,intenso,11
hecho,tomar,11
parecer,nueva,11
brillante,aluminio,11
brillante,bordelesa,11
mineral,mentolado,11
brillante,pago,11
interesante,marcada,11
brillante,casa,11
añada,sauvignon,11
piel,coupage,11
interesante,anisado,11
piel,gruesa,11
mineral,notable,11
mineral,delicado,11
destello,silvestre,11
xarel,punto,11
piel,zona,11
añada,pasado,11
destello,nueva,11
parecer,creer,11
destello,manzanilla,11
maceración,ánfora,11
maceración,glicérico,11
maceración,intenso,11
anisado,ánfora,11
encontrar,elaborado,11
tropical,acerado,11
brillante,americano,11
piel,mandarina,11
brillante,resultado,11
brillante,bosque,11
sauvignon,correcto,11
brillante,real,11
brillante,malo,11
añada,variedad,11
mineral,melón,11
interesante,intensidad,11
brillante,tomás,11
brillante,forma,11
flor,duda,11
necesitar,final,11
necesitar,alta,11
flor,parellada,11
interesante,refrescante,11
interesante,junto,11
ecológico,herbáceo,11
ecológico,viñedo,11
brillante,parellada,11
brillante,parecido,11
sauvignon,viñedo,11
maceración,elaborado,11
destello,abundante,11
monovarietal,pomelo,11
añada,gratallops,11
brillante,mediterráneo,11
respecto,boca,11
nivel,boca,11
nivel,botella,11
beber,bastante,11
destello,equilibrio,11
monovarietal,abundante,11
frutal,demasiado,11
añada,conocido,11
cambados,melocotón,11
ecológico,nota,11
portal,cítrico,11
interesante,gusto,11
interesante,lágrima,11
nariz,brillo,11
pazo,fruta,11
interesante,correcto,11
frutal,longitud,11
pera,mantequilla,11
pera,fermentado,11
línea,nota,11
atractivo,fondo,11
atractivo,final,11
ágil,cítrico,11
brillante,igual,11
mineral,altura,11
interesante,sensación,11
monovarietal,primer,11
interesante,zona,11
total,boca,11
nueva,figuera,11
gracia,barrica,11
añada,marcada,11
color,montsant,11
atractivo,chardonnay,11
aroma,aireación,11
aroma,longitud,11
atractivo,intenso,11
atractivo,herbáceo,11
nariz,deber,11
aspecto,barrica,11
nueva,opción,11
gracia,cítrico,11
monovarietal,paso,11
monovarietal,frescor,11
monovarietal,uva,11
color,syrah,11
depósito,vieja,11
nariz,arenoso,11
nariz,salnés,11
nueva,equilibrado,11
depósito,graso,11
gracia,boca,11
depósito,ligero,11
nueva,varietal,11
depósito,dulce,11
