Unnamed: 0,Tipo,Usuario,Comentario,Comentario_TOKEN,Comentario_LEMA,tokens_red
333,Rosado,Oscar Alarcón, vino rosado sin alcohol  rcp mala  color rosa salmón con destellos anaranjados  límpido y brillante  en nariz aromas de fruta roja y notas florales  en boca tiene una entrada suave  acidez muy baja  en paladar fruta con toques suaves lácteos  final corto y suave…  salud y buen sábado para todos  ,"['vino', 'rosado', 'alcohol', 'rcp', 'mala', 'color', 'rosa', 'salmón', 'destellos', 'anaranjados', 'límpido', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'notas', 'florales', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toques', 'suaves', 'lácteos', 'final', 'corto', 'suave…', 'salud', 'buen', 'sábado']","['rosado', 'alcohol', 'rcp', 'malo', 'color', 'rosa', 'salmón', 'destello', 'anaranjado', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'nota', 'floral', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toque', 'suave', 'lácteo', 'final', 'corto', 'salud', 'sábado']","['rosado', 'alcohol', 'rcp', 'malo', 'color', 'rosa', 'salmón', 'destello', 'anaranjado', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'nota', 'floral', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toque', 'suave', 'lácteo', 'final', 'corto', 'salud', 'sábado']"
334,Rosado,Oscar Alarcón, d o  cigales  elaborado con uva tempranillo  rcp buena  color rosa piel de cebolla oscuro con destellos anaranjados  lágrima fina y densa  limpio y brillante  en nariz aromas de fruta roja  frambuesa  minerales y notas florales  pétalos de rosa  en boca tiene una entrada sedosa  buena acidez  en paladar fruta roja con toques balsámicos  final largo y agradable…  salud y buena semana para todos  ,"['cigales', 'elaborado', 'uva', 'tempranillo', 'rcp', 'buena', 'color', 'rosa', 'piel', 'cebolla', 'oscuro', 'destellos', 'anaranjados', 'lágrima', 'fina', 'densa', 'limpio', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'frambuesa', 'minerales', 'notas', 'florales', 'pétalos', 'rosa', 'boca', 'entrada', 'sedosa', 'buena', 'acidez', 'paladar', 'fruta', 'roja', 'toques', 'balsámicos', 'final', 'largo', 'agradable…', 'salud', 'buena', 'semana']","['elaborado', 'uva', 'tempranillo', 'rcp', 'color', 'rosa', 'piel', 'cebolla', 'oscuro', 'destello', 'anaranjado', 'lágrima', 'fina', 'densa', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'frambuesa', 'mineral', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'balsámico', 'final', 'largo', 'agradable', 'salud', 'semana']","['elaborado', 'uva', 'tempranillo', 'rcp', 'color', 'rosa', 'piel', 'cebolla', 'oscuro', 'destello', 'anaranjado', 'lágrima', 'fina', 'densa', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'frambuesa', 'mineral', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'balsámico', 'final', 'largo', 'agradable', 'salud', 'semana']"
335,Rosado,Oscar Alarcón, vino rosado de aguja  rcp buena  tomado en el restaurante “rey sushi” en aranjuez  madrid   color rosa salmón  burbuja fina  limpio y brillante  en nariz aromas de fruta roja fresca  fresa y notas de gominolas  en boca tiene una entrada sedosa  buena acidez  en paladar fruta roja con toques de pastelería  final largo y agradable…  salud y buena semana para todos  ,"['vino', 'rosado', 'aguja', 'rcp', 'buena', 'tomado', 'restaurante', 'rey', 'sushi', 'aranjuez', 'madrid', 'color', 'rosa', 'salmón', 'burbuja', 'fina', 'limpio', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'fresca', 'fresa', 'notas', 'gominolas', 'boca', 'entrada', 'sedosa', 'buena', 'acidez', 'paladar', 'fruta', 'roja', 'toques', 'pastelería', 'final', 'largo', 'agradable…', 'salud', 'buena', 'semana']","['rosado', 'aguja', 'rcp', 'tomar', 'restaurante', 'rey', 'color', 'rosa', 'salmón', 'burbuja', 'fina', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'nota', 'golosina', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'pastelería', 'final', 'largo', 'agradable', 'salud', 'semana']","['rosado', 'aguja', 'rcp', 'tomar', 'restaurante', 'rey', 'color', 'rosa', 'salmón', 'burbuja', 'fina', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'nota', 'golosina', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'pastelería', 'final', 'largo', 'agradable', 'salud', 'semana']"
336,Rosado,Oscar Alarcón, d o  rioja  elaborado con uva tempranillo  rcp buena  le doy     estrellas  color rosa piel de cebolla con destellos anaranjados  lágrima gruesa y densa  límpido y brillante  en nariz aromas de fruta roja  frambuesa  hierbas aromáticas y notas florales  pétalos de rosa  en boca tiene una entrada aterciopelada  buena acidez  en paladar fruta roja fresca con toques minerales  final largo y agradable…  salud y buen fin de semana para todos  ,"['rioja', 'elaborado', 'uva', 'tempranillo', 'rcp', 'buena', 'doy', 'estrellas', 'color', 'rosa', 'piel', 'cebolla', 'destellos', 'anaranjados', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'frambuesa', 'hierbas', 'aromáticas', 'notas', 'florales', 'pétalos', 'rosa', 'boca', 'entrada', 'aterciopelada', 'buena', 'acidez', 'paladar', 'fruta', 'roja', 'fresca', 'toques', 'minerales', 'final', 'largo', 'agradable…', 'salud', 'buen', 'fin', 'semana']","['elaborado', 'uva', 'tempranillo', 'rcp', 'dar', 'estrella', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'frambuesa', 'hierba', 'aromático', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'aterciopelada', 'acidez', 'paladar', 'fruta', 'rojo', 'fresco', 'toque', 'mineral', 'final', 'largo', 'agradable', 'salud', 'final', 'semana']","['elaborado', 'uva', 'tempranillo', 'rcp', 'dar', 'estrella', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'frambuesa', 'hierba', 'aromático', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'aterciopelada', 'acidez', 'paladar', 'fruta', 'rojo', 'fresco', 'toque', 'mineral', 'final', 'largo', 'agradable', 'salud', 'final', 'semana']"
337,Rosado,Oscar Alarcón, d o  empordà  coupage de merlot  cabernet sauvignon y syrah  rcp buena  le doy     estrellas  color rosa piel de cebolla con destellos anaranjados  lágrima gruesa y densa  límpido y brillante  en nariz aromas de fruta roja  fresa  frambuesa  hierbas aromáticas y notas florales  pétalos de rosa  en boca tiene una entrada aterciopelada  buena acidez  en paladar fruta roja con toques minerales  final largo y goloso     salud y buena semana para todos  ,"['empordà', 'coupage', 'merlot', 'cabernet', 'sauvignon', 'syrah', 'rcp', 'buena', 'doy', 'estrellas', 'color', 'rosa', 'piel', 'cebolla', 'destellos', 'anaranjados', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'fresa', 'frambuesa', 'hierbas', 'aromáticas', 'notas', 'florales', 'pétalos', 'rosa', 'boca', 'entrada', 'aterciopelada', 'buena', 'acidez', 'paladar', 'fruta', 'roja', 'toques', 'minerales', 'final', 'largo', 'goloso', 'salud', 'buena', 'semana']","['empordà', 'coupage', 'merlot', 'cabernet', 'sauvignon', 'syrah', 'rcp', 'dar', 'estrella', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresa', 'frambuesa', 'hierba', 'aromático', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'aterciopelada', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'mineral', 'final', 'largo', 'goloso', 'salud', 'semana']","['empordà', 'coupage', 'merlot', 'cabernet', 'sauvignon', 'syrah', 'rcp', 'dar', 'estrella', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'densa', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresa', 'frambuesa', 'hierba', 'aromático', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'aterciopelada', 'acidez', 'paladar', 'fruta', 'rojo', 'toque', 'mineral', 'final', 'largo', 'goloso', 'salud', 'semana']"
338,Rosado,Oscar Alarcón, d o  alicante  elaborado con uva monastrell  rcp normal  color rosa piel de cebolla con destellos azulados  lágrima gruesa y de caída rápida  límpido y brillante  en nariz aromas de frutos rojos y notas florales  pétalos de rosa  en boca tiene una entrada suave  acidez baja  en paladar fruta con toques suaves minerales  final corto y afrutado     salud y buen día para todos  ,"['alicante', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'piel', 'cebolla', 'destellos', 'azulados', 'lágrima', 'gruesa', 'caída', 'rápida', 'límpido', 'brillante', 'nariz', 'aromas', 'frutos', 'rojos', 'notas', 'florales', 'pétalos', 'rosa', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toques', 'suaves', 'minerales', 'final', 'corto', 'afrutado', 'salud', 'buen', 'día']","['elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'azulado', 'lágrima', 'gruesa', 'caída', 'rápida', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toque', 'suave', 'mineral', 'final', 'corto', 'afrutado', 'salud']","['elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'azulado', 'lágrima', 'gruesa', 'caída', 'rápida', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'nota', 'floral', 'pétalo', 'rosa', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'toque', 'suave', 'mineral', 'final', 'corto', 'afrutado', 'salud']"
339,Rosado,Oscar Alarcón, espumoso rosado semi dulce  tomado en el restaurante “olrey” en olías del rey  toledo   color rosa piel de cebolla con destellos anaranjados  burbuja fina y de subida rápida  corona escasa  limpio  en nariz aromas de fresa  fruta de hueso y notas de pastelería  en boca tiene una entrada sedosa  buena acidez  en paladar fresas  con toques de melocotón   final largo y agradable    salud y buen día para todos     ,"['espumoso', 'rosado', 'semi', 'dulce', 'tomado', 'restaurante', 'olrey', 'olías', 'rey', 'toledo', 'color', 'rosa', 'piel', 'cebolla', 'destellos', 'anaranjados', 'burbuja', 'fina', 'subida', 'rápida', 'corona', 'escasa', 'limpio', 'nariz', 'aromas', 'fresa', 'fruta', 'hueso', 'notas', 'pastelería', 'boca', 'entrada', 'sedosa', 'buena', 'acidez', 'paladar', 'fresas', 'toques', 'melocotón', 'final', 'largo', 'agradable', 'salud', 'buen', 'día']","['espumoso', 'rosado', 'semi', 'dulce', 'tomar', 'restaurante', 'rey', 'toledo', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'burbuja', 'fina', 'subido', 'rápida', 'corona', 'escasa', 'limpio', 'nariz', 'aroma', 'fresa', 'fruta', 'hueso', 'nota', 'pastelería', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fresa', 'toque', 'melocotón', 'final', 'largo', 'agradable', 'salud']","['espumoso', 'rosado', 'semi', 'dulce', 'tomar', 'restaurante', 'rey', 'toledo', 'color', 'rosa', 'piel', 'cebolla', 'destello', 'anaranjado', 'burbuja', 'fina', 'subido', 'rápida', 'corona', 'escasa', 'limpio', 'nariz', 'aroma', 'fresa', 'fruta', 'hueso', 'nota', 'pastelería', 'boca', 'entrada', 'sedoso', 'acidez', 'paladar', 'fresa', 'toque', 'melocotón', 'final', 'largo', 'agradable', 'salud']"
340,Rosado,Oscar Alarcón, vino rosado d o  alicante  elaborado con uva monastrell  rcp normal  color rosa salmón con destellos anaranjados  lágrima gruesa y de caída rápida  limpio y brillante  en nariz aromas de fruta roja fresca  fresa y notas florales  en boca tiene una entrada suave  acidez baja  en paladar fruta roja con toques suaves de fruta tropical  final corto y suave     salud y buen día para todos  ,"['vino', 'rosado', 'alicante', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'salmón', 'destellos', 'anaranjados', 'lágrima', 'gruesa', 'caída', 'rápida', 'limpio', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'fresca', 'fresa', 'notas', 'florales', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'roja', 'toques', 'suaves', 'fruta', 'tropical', 'final', 'corto', 'suave', 'salud', 'buen', 'día']","['rosado', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'salmón', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'caída', 'rápida', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'nota', 'floral', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'rojo', 'toque', 'suave', 'fruta', 'tropical', 'final', 'corto', 'suave', 'salud']","['rosado', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'color', 'rosa', 'salmón', 'destello', 'anaranjado', 'lágrima', 'gruesa', 'caída', 'rápida', 'limpio', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'nota', 'floral', 'boca', 'entrada', 'suave', 'acidez', 'baja', 'paladar', 'fruta', 'rojo', 'toque', 'suave', 'fruta', 'tropical', 'final', 'corto', 'suave', 'salud']"
341,Rosado,Oscar Alarcón, vino rosado d o  jumilla  elaborado con uva monastrell  rcp normal  le doy     estrellas  color rosa cebolla intenso con destellos salmón  lágrima gruesa de caída rápida y abundante  límpido y brillante  en nariz aromas de fruta roja fresca  especialmente fresa y frambuesa  gominola de fresa  notas florales  violetas y pétalos de rosa  en boca tiene una entrada sedosa  acidez baja  en paladar fresas y frambuesas con un toque goloso de piruleta de fresa  final agradable y fresco     salud y buen sábado    ,"['vino', 'rosado', 'jumilla', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'doy', 'estrellas', 'color', 'rosa', 'cebolla', 'intenso', 'destellos', 'salmón', 'lágrima', 'gruesa', 'caída', 'rápida', 'abundante', 'límpido', 'brillante', 'nariz', 'aromas', 'fruta', 'roja', 'fresca', 'especialmente', 'fresa', 'frambuesa', 'gominola', 'fresa', 'notas', 'florales', 'violetas', 'pétalos', 'rosa', 'boca', 'entrada', 'sedosa', 'acidez', 'baja', 'paladar', 'fresas', 'frambuesas', 'toque', 'goloso', 'piruleta', 'fresa', 'final', 'agradable', 'fresco', 'salud', 'buen', 'sábado']","['rosado', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'dar', 'estrella', 'color', 'rosa', 'cebolla', 'intenso', 'destello', 'salmón', 'lágrima', 'gruesa', 'caída', 'rápida', 'abundante', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'especial', 'fresa', 'frambuesa', 'gominola', 'fresa', 'nota', 'floral', 'violeta', 'pétalo', 'rosa', 'boca', 'entrada', 'sedoso', 'acidez', 'baja', 'paladar', 'fresa', 'frambuesa', 'toque', 'goloso', 'piruleta', 'fresa', 'final', 'agradable', 'fresco', 'salud', 'sábado']","['rosado', 'elaborado', 'uva', 'monastrell', 'rcp', 'normal', 'dar', 'estrella', 'color', 'rosa', 'cebolla', 'intenso', 'destello', 'salmón', 'lágrima', 'gruesa', 'caída', 'rápida', 'abundante', 'límpido', 'brillante', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'especial', 'fresa', 'frambuesa', 'gominola', 'fresa', 'nota', 'floral', 'violeta', 'pétalo', 'rosa', 'boca', 'entrada', 'sedoso', 'acidez', 'baja', 'paladar', 'fresa', 'frambuesa', 'toque', 'goloso', 'piruleta', 'fresa', 'final', 'agradable', 'fresco', 'salud', 'sábado']"
342,Rosado,Oscar Alarcón, vino   de   cata bodegas altos del enebro en fournier selección  toledo   rcp buena  color rosa salmón con ribete anaranjado  lágrima fina y densa  limpio  en nariz aromas de fruta roja fresca  fresa  frambuesa  piruleta de fresa y notas florales  en boca tiene una entrada aterciopelada  acidez marcada con unos taninos suaves  en paladar fruta roja fresca  fresa con toques minerales  final largo y balsámico    salud     ,"['vino', 'cata', 'bodegas', 'altos', 'enebro', 'fournier', 'selección', 'toledo', 'rcp', 'buena', 'color', 'rosa', 'salmón', 'ribete', 'anaranjado', 'lágrima', 'fina', 'densa', 'limpio', 'nariz', 'aromas', 'fruta', 'roja', 'fresca', 'fresa', 'frambuesa', 'piruleta', 'fresa', 'notas', 'florales', 'boca', 'entrada', 'aterciopelada', 'acidez', 'marcada', 'taninos', 'suaves', 'paladar', 'fruta', 'roja', 'fresca', 'fresa', 'toques', 'minerales', 'final', 'largo', 'balsámico', 'salud']","['cata', 'bodega', 'alta', 'fournier', 'selección', 'toledo', 'rcp', 'color', 'rosa', 'salmón', 'ribete', 'anaranjado', 'lágrima', 'fina', 'densa', 'limpio', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'frambuesa', 'piruleta', 'fresa', 'nota', 'floral', 'boca', 'entrada', 'aterciopelada', 'acidez', 'marcada', 'tanino', 'suave', 'paladar', 'fruta', 'rojo', 'fresco', 'fresa', 'toque', 'mineral', 'final', 'largo', 'balsámico', 'salud']","['cata', 'bodega', 'alta', 'fournier', 'selección', 'toledo', 'rcp', 'color', 'rosa', 'salmón', 'ribete', 'anaranjado', 'lágrima', 'fina', 'densa', 'limpio', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'frambuesa', 'piruleta', 'fresa', 'nota', 'floral', 'boca', 'entrada', 'aterciopelada', 'acidez', 'marcada', 'tanino', 'suave', 'paladar', 'fruta', 'rojo', 'fresco', 'fresa', 'toque', 'mineral', 'final', 'largo', 'balsámico', 'salud']"
343,Rosado,Oscar Alarcón, vino   de   cata bodegas izadi en “fournier selección”  toledo   vino rosado de la rioja  elaborado con uva garnacha  color rosa palo con reflejos dorados  limpio y brillante  lágrima fina y densa  en nariz aromas de fruta roja fresca  fresa  fruta blanca  notas florales  pétalos de rosa y minerales  en boca tiene una entrada sedosa y fresca  buena acidez  en paladar fruta roja nuevamente con toques minerales  final largo y agradable    salud     ,"['vino', 'cata', 'bodegas', 'izadi', 'fournier', 'selección', 'toledo', 'vino', 'rosado', 'rioja', 'elaborado', 'uva', 'garnacha', 'color', 'rosa', 'palo', 'reflejos', 'dorados', 'limpio', 'brillante', 'lágrima', 'fina', 'densa', 'nariz', 'aromas', 'fruta', 'roja', 'fresca', 'fresa', 'fruta', 'blanca', 'notas', 'florales', 'pétalos', 'rosa', 'minerales', 'boca', 'entrada', 'sedosa', 'fresca', 'buena', 'acidez', 'paladar', 'fruta', 'roja', 'nuevamente', 'toques', 'minerales', 'final', 'largo', 'agradable', 'salud']","['cata', 'bodega', 'fournier', 'selección', 'toledo', 'rosado', 'elaborado', 'uva', 'garnacha', 'color', 'rosa', 'palo', 'reflejo', 'dorado', 'limpio', 'brillante', 'lágrima', 'fina', 'densa', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'fruta', 'blanca', 'nota', 'floral', 'pétalo', 'rosa', 'mineral', 'boca', 'entrada', 'sedoso', 'fresco', 'acidez', 'paladar', 'fruta', 'rojo', 'nueva', 'toque', 'mineral', 'final', 'largo', 'agradable', 'salud']","['cata', 'bodega', 'fournier', 'selección', 'toledo', 'rosado', 'elaborado', 'uva', 'garnacha', 'color', 'rosa', 'palo', 'reflejo', 'dorado', 'limpio', 'brillante', 'lágrima', 'fina', 'densa', 'nariz', 'aroma', 'fruta', 'rojo', 'fresco', 'fresa', 'fruta', 'blanca', 'nota', 'floral', 'pétalo', 'rosa', 'mineral', 'boca', 'entrada', 'sedoso', 'fresco', 'acidez', 'paladar', 'fruta', 'rojo', 'nueva', 'toque', 'mineral', 'final', 'largo', 'agradable', 'salud']"
